Regionalschluessel;Name;Breitengrad;Laengengrad
010585864147;Schülp b.Nortorf;54.156414;9.89176
010585864163;Timmaspe;54.123606;9.88102
010585864168;Warder;54.213977;9.885751
010585888026;Bovenau;54.340041;9.82479
010585888073;Haßmoor;54.292438;9.798604
010585888122;Ostenfeld (Rendsburg);54.317373;9.779201
010585888124;Osterrönfeld;54.274881;9.714272
010585888132;Rade b.Rendsburg;54.332064;9.748064
010585888140;Schacht-Audorf;54.313927;9.726637
010585888146;Schülldorf;54.287431;9.75445
010585889016;Bissee;54.195498;10.107716
010585889022;Bordesholm;54.169851;10.024323
010585889033;Brügge;54.188791;10.079367
010585889063;Grevenkrug;54.215046;10.020245
010585889064;Groß Buchwald;54.159113;10.102042
010585889076;Hoffeld;54.186272;9.982386
010585889098;Loop;54.148101;9.952694
010585889108;Mühbrook;54.157589;10.005991
010585889109;Negenharrie;54.141849;10.073512
010585889133;Reesdorf;54.195205;10.061052
010585889143;Schmalstede;54.19581;10.031041
010585889144;Schönbek;54.164058;9.971741
010585889153;Sören;54.20518;9.987367
010585889170;Wattenbek;54.15769;10.046701
010585890008;Ascheffel;54.430615;9.684218
010585890024;Borgstedt;54.341313;9.704912
010585890030;Brekendorf;54.427711;9.630706
010585890035;Bünsdorf;54.363651;9.749719
010585890039;Damendorf;54.422856;9.736077
010585890066;Groß Wittensee;54.400927;9.769657
010585890069;Haby;54.39932;9.820955
010585890080;Holtsee;54.401197;9.865323
010585890081;Holzbunge;54.379055;9.693701
010585890083;Hütten;54.442918;9.714793
010585890088;Klein Wittensee;54.397284;9.725137
010585890111;Neu Duvenstedt;54.359816;9.697373
010585890123;Osterby;54.44902;9.75971
010585890127;Owschlag;54.39161;9.598421
010585890152;Sehestedt;54.369212;9.821472
010585890175;Ahlefeld-Bistensee;54.400286;9.687054
010585893004;Altenhof;54.440353;9.892805
010585893012;Barkelsby;54.497344;9.871526
010585893032;Brodersby;54.63061;10.005278
010585893040;Damp;54.574358;9.991223
010585893042;Dörphof;54.604522;9.98738
010585893052;Fleckeby;54.478132;9.716307
010585893057;Gammelby;54.504394;9.801198
010585893067;Güby;54.474309;9.661789
010585893082;Holzdorf;54.557876;9.904919
010585893084;Hummelfeld;54.458989;9.701014
010585893087;Karby;54.62545;9.972483
010585893090;Kosel;54.515805;9.751818
010585893099;Loose;54.523146;9.88578
010585893102;Goosefeld;54.430296;9.823761
010585893137;Rieseby;54.547983;9.829021
010585893162;Thumby;54.586209;9.911918
010585893166;Waabs;54.530505;9.966814
010585893173;Windeby;54.462571;9.785661
010585893174;Winnemark;54.613827;9.934655
010585895007;Arpsdorf;54.026631;9.866795
010585895009;Aukrug;54.078425;9.790699
010585895013;Beldorf;54.124759;9.347216
010585895014;Bendorf;54.08595;9.376218
010585895015;Beringstedt;54.118098;9.533026
010585895025;Bornholt;54.09499;9.328304
010585895044;Ehndorf;54.050212;9.865962
010585895061;Gokels;54.109591;9.46596
010585895062;Grauel;54.063227;9.668455
010585895072;Hanerau-Hademarschen;54.132112;9.424331
010585895074;Heinkenborstel;54.129404;9.759998
010585895077;Hohenwestedt;54.090446;9.658791
010585895085;Jahrsdorf;54.062074;9.630036
010585895100;Lütjenwestedt;54.149401;9.48718
010585895103;Meezen;54.056881;9.711805
010585895106;Mörel;54.111738;9.747764
010585895113;Nienborstel;54.143311;9.610123
010585895115;Nindorf;54.130958;9.696976
010585895119;Oldenbüttel;54.173736;9.444262
010585895125;Osterstedt;54.108303;9.583254
010585895128;Padenstedt;54.035039;9.920625
010585895131;Rade b.Hohenwestedt;54.102223;9.722317
010585895134;Remmels;54.124084;9.649205
010585895151;Seefeld;54.103424;9.497348
010585895156;Steenfeld;54.142447;9.390464
010585895158;Tackesdorf;54.178702;9.480932
010585895159;Tappendorf;54.102142;9.694552
010585895161;Thaden;54.094489;9.424556
010585895164;Todenbüttel;54.136998;9.561919
010585895167;Wapelfeld;54.084699;9.606195
010585896018;Blumenthal;54.230264;10.001517
010585896019;Böhnhusen;54.221173;10.072454
010585896053;Flintbek;54.245302;10.0752
010585896105;Mielkendorf;54.286422;10.038292
010585896107;Molfsee;54.271886;10.068961
010585896138;Rodenbek;54.279354;10.001094
010585896139;Rumohr;54.255012;10.022029
010585896141;Schierensee;54.255581;9.979174
010585896145;Schönhorst;54.224339;10.113271
010585896160;Techelsdorf;54.211621;10.048849
010590045045;Kappeln;54.662327;9.952692
010590075075;Schleswig;54.521619;9.554062
010590113113;Glücksburg (Ostsee);54.840424;9.557215
010590120120;Harrislee;54.811735;9.383286
010590183183;Handewitt;54.756923;9.333775
010595912107;Eggebek;54.62599;9.35698
010595912128;Janneby;54.635081;9.29676
010595912131;Jerrishoe;54.65797;9.357025
010595912132;Jörl;54.623407;9.25986
010595912138;Langstedt;54.60914;9.387835
010595912162;Sollerup;54.579176;9.32027
010595912169;Süderhackstedt;54.587725;9.282169
010595912174;Wanderup;54.683697;9.319527
010595915012;Borgwedel;54.495753;9.647353
010595915018;Busdorf;54.489438;9.551123
010595915019;Dannewerk;54.476539;9.492507
010595915026;Fahrdorf;54.493347;9.60525
010595915032;Geltorf;54.460318;9.616342
010595915043;Jagel;54.453738;9.538999
010595915056;Lottorf;54.445956;9.576514
010595915078;Selk;54.470693;9.579899
010595919103;Ausacker;54.732036;9.576084
010595919116;Großsolt;54.698333;9.520651
010595919126;Hürup;54.762255;9.522829
010595919127;Husby;54.767823;9.589179
010595919182;Freienwill;54.730781;9.497321
010595920002;Arnis;54.630424;9.930172
010595920034;Grödersby;54.63917;9.913115
010595920067;Oersberg;54.67308;9.843238
010595920068;Rabenkirchen-Faulück;54.644812;9.872044
010595937106;Dollerup;54.781623;9.682657
010595937118;Grundhof;54.773496;9.635206
010595937137;Langballig;54.806805;9.640361
010595937145;Munkbrarup;54.814242;9.58709
010595937157;Ringsberg;54.804481;9.597857
010595937176;Wees;54.807399;9.53336
010595937178;Westerholz;54.807703;9.688574
010595940159;Sieverstedt;54.64134;9.462978
010595940171;Tarp;54.662271;9.404725
010595940184;Oeversee;54.707793;9.43011
010595949076;Schnarup-Thumby;54.65154;9.649564
010595949161;Sörup;54.724212;9.660806
010595949185;Mittelangeln;54.678185;9.59344
010595952105;Böxlund;54.850434;9.176895
010595952115;Großenwiehe;54.702943;9.262947
010595952123;Hörup;54.741185;9.106584
010595952124;Holt;54.80637;9.125951
010595952129;Jardelund;54.834495;9.212495
010595952143;Medelby;54.809467;9.173573
010595952144;Meyn;54.750635;9.231653
010595952149;Nordhackstedt;54.734169;9.163748
010595952151;Osterby;54.796873;9.213914
010595952158;Schafflund;54.767341;9.157746
010595952173;Wallsbüll;54.778405;9.234263
010595952177;Weesby;54.845427;9.138733
010595952179;Lindewitt;54.696533;9.182842
010595974006;Böel;54.647787;9.700427
010595974055;Loit;54.607718;9.706294
010595974060;Mohrkirch;54.677888;9.705215
010595974063;Norderbrarup;54.652308;9.765384
010595974065;Nottfeld;54.616606;9.764201
010595974070;Rügge;54.687307;9.762994
010595974072;Saustrup;54.667734;9.757706
010595974074;Scheggerott;54.66935;9.815681
010595974080;Steinfeld;54.601527;9.742
010595974083;Süderbrarup;54.634359;9.769187
010595974094;Ulsnis;54.574294;9.750984
010595974095;Wagersrott;54.661295;9.797093
010595974187;Boren;54.611466;9.824423
010595987008;Böklund;54.608813;9.584926
010595987037;Havetoft;54.656642;9.515826
010595987042;Idstedt;54.578261;9.508043
010595987049;Klappholz;54.624668;9.527601
010595987062;Neuberend;54.552946;9.526642
010595987073;Schaalby;54.542207;9.638221
010595987081;Stolk;54.601222;9.523315
010595987082;Struxdorf;54.629014;9.630237
010595987084;Süderfahrenstedt;54.586383;9.581103
010595987086;Taarstedt;54.572334;9.691539
010595987090;Tolk;54.58465;9.638094
010595987093;Uelsby;54.631747;9.587836
010595987097;Twedt;54.603408;9.671283
010595987098;Nübel;54.56195;9.578642
010595987189;Brodersby-Goltoft;54.540173;9.706651
010595990102;Ahneby;54.705163;9.729726
010595990109;Esgrus;54.711798;9.80831
010595990112;Gelting;54.744361;9.906147
010595990121;Hasselberg;54.715465;9.954398
010595990136;Kronsgaard;54.740897;9.964011
010595990142;Maasholm;54.698794;10.002939
010595990147;Nieby;54.7794;9.926879
010595990148;Niesgrau;54.745393;9.826267
010595990152;Pommerby;54.757144;9.951767
010595990154;Rabel;54.692304;9.956808
010595990155;Rabenholz;54.712348;9.907053
010595990163;Stangheck;54.7251;9.854258
010595990164;Steinberg;54.76785;9.794607
010595990167;Sterup;54.722084;9.749896
010595990168;Stoltebüll;54.692726;9.87104
010595990186;Steinbergkirche;54.768964;9.738554
010595993010;Bollingstedt;54.587613;9.434004
010595993023;Ellingstedt;54.477862;9.407943
010595993039;Hollingstedt;54.467892;9.348911
010595993041;Hüsby;54.492966;9.466087
010595993044;Jübek;54.553174;9.408879
010595993057;Lürschau;54.545131;9.483063
010595993077;Schuby;54.517573;9.458081
010595993079;Silberstedt;54.536413;9.366934
010595993092;Treia;54.518566;9.316312
010595996001;Alt Bennebek;54.376527;9.442414
010595996005;Bergenhusen;54.375257;9.309806
010595996009;Börm;54.407255;9.377258
010595996020;Dörpstedt;54.432377;9.35546
010595996024;Erfde;54.31646;9.318161
010595996035;Groß Rheide;54.441177;9.425776
010595996050;Klein Bennebek;54.398233;9.433987
010595996051;Klein Rheide;54.443269;9.486321
010595996053;Kropp;54.401504;9.523134
010595996058;Meggerdorf;54.346239;9.37425
010595996087;Tetenhusen;54.355986;9.477621
010595996088;Tielen;54.292475;9.348882
010595996096;Wohlde;54.405783;9.301681
010595996188;Stapel;54.351499;9.237201
010600004004;Bad Bramstedt;53.911008;9.904324
010600005005;Bad Segeberg;53.941495;10.312862
010600019019;Ellerau;53.760329;9.927557
010600039039;Henstedt-Ulzburg;53.782917;10.004492
010600044044;Kaltenkirchen;53.828787;9.938449
010600063063;Norderstedt;53.700677;9.995437
010600092092;Wahlstedt;53.956197;10.201498
010605005003;Armstedt;53.96904;9.856815
010605005009;Bimöhlen;53.929945;9.970838
010605005013;Borstel;53.971496;9.799458
010605005021;Föhrden-Barl;53.924619;9.791907
010605005023;Fuhlendorf;53.943508;9.88326
010605005027;Großenaspe;53.977762;9.973371
010605005031;Hagen;53.944724;9.832194
010605005033;Hardebek;53.995538;9.888145
010605005035;Hasenkrug;53.993452;9.84988
010605005037;Heidmoor;53.852098;9.834892
010605005040;Hitzhusen;53.923577;9.849919
010605005056;Mönkloh;53.884881;9.781925
010605005095;Weddelbrook;53.901307;9.817098
010605005099;Wiemersdorf;53.962132;9.913392
010605024012;Bornhöved;54.064292;10.23572
010605024017;Damsdorf;54.066706;10.319392
010605024026;Gönnebek;54.048398;10.172828
010605024072;Schmalensee;54.081409;10.28377
010605024080;Stocksee;54.089973;10.331072
010605024086;Tarbek;54.046034;10.268362
010605024087;Tensfeld;54.043114;10.309564
010605024089;Trappenkamp;54.040532;10.218058
010605034043;Itzstedt;53.804203;10.167185
010605034046;Kayhude;53.759438;10.12404
010605034058;Nahe;53.795651;10.131017
010605034065;Oering;53.827212;10.139363
010605034076;Seth;53.853078;10.163905
010605034085;Sülfeld;53.814174;10.213862
010605043002;Alveslohe;53.789995;9.914072
010605043034;Hartenholm;53.894297;10.070476
010605043036;Hasenmoor;53.909748;10.008672
010605043054;Lentföhrden;53.87725;9.882023
010605043064;Nützen;53.852476;9.910623
010605043073;Schmalfeld;53.880067;9.981492
010605048042;Hüttblek;53.83562;10.071286
010605048045;Kattendorf;53.8489;10.034272
010605048047;Kisdorf;53.813938;10.048561
010605048066;Oersdorf;53.845753;9.994451
010605048077;Sievershütten;53.841363;10.101163
010605048082;Struvenhütten;53.865465;10.059959
010605048084;Stuvenborn;53.860215;10.123075
010605048094;Wakendorf II;53.782215;10.089178
010605048100;Winsen;53.830058;10.015094
010605053007;Bark;53.913983;10.161206
010605053008;Bebensee;53.879747;10.302779
010605053022;Fredesdorf;53.87393;10.188935
010605053029;Groß Niendorf;53.843586;10.236313
010605053041;Högersdorf;53.920895;10.275694
010605053051;Kükels;53.895933;10.225452
010605053053;Leezen;53.870023;10.240115
010605053057;Mözen;53.905545;10.258084
010605053062;Neversdorf;53.860628;10.288799
010605053074;Schwissel;53.900377;10.291287
010605053088;Todesfelde;53.886095;10.149271
010605053101;Wittenborn;53.925145;10.22438
010605063011;Boostedt;54.002841;10.018547
010605063016;Daldorf;54.015841;10.254813
010605063028;Groß Kummerfeld;54.035327;10.090985
010605063038;Heidmühlen;53.962097;10.080962
010605063052;Latendorf;53.997848;10.081816
010605063068;Rickling;54.001488;10.172443
010605086006;Bahrenhof;53.877436;10.387238
010605086010;Blunk;54.009318;10.30755
010605086015;Bühnsdorf;53.88607;10.39457
010605086018;Dreggers;53.880167;10.343865
010605086020;Fahrenkrug;53.943573;10.251676
010605086024;Geschendorf;53.920069;10.445972
010605086025;Glasau;54.048902;10.52617
010605086030;Groß Rönnau;53.978567;10.317481
010605086048;Klein Gladebrügge;53.913809;10.323728
010605086049;Klein Rönnau;53.961749;10.332325
010605086050;Krems II;53.993238;10.358157
010605086059;Negernbötel;53.985773;10.248458
010605086060;Nehms;54.023249;10.351272
010605086061;Neuengörs;53.89867;10.390637
010605086067;Pronstorf;53.953558;10.496522
010605086069;Rohlstorf;53.962203;10.398303
010605086070;Schackendorf;53.959214;10.269545
010605086071;Schieren;53.941455;10.401858
010605086075;Seedorf;54.048134;10.420622
010605086079;Stipsdorf;53.944946;10.345679
010605086081;Strukdorf;53.913175;10.483982
010605086090;Travenhorst;54.016273;10.446363
010605086091;Traventhal;53.89678;10.326957
010605086093;Wakendorf I;53.86597;10.362284
010605086096;Weede;53.918669;10.396151
010605086097;Wensin;53.995431;10.417542
010605086098;Westerrade;53.937641;10.452922
010609014014;Buchholz (Forstgutsbez.);53.936446;10.114063
010610029029;Glückstadt;53.783776;9.425814
010610046046;Itzehoe;53.935141;9.517352
010610113113;Wilster;53.922597;9.371819
010615104005;Auufer;53.917111;9.688649
010615104016;Breitenberg;53.926979;9.643755
010615104017;Breitenburg;53.893827;9.573864
010615104053;Kollmoor;53.92302;9.600771
010615104058;Kronsmoor;53.901792;9.601223
010615104061;Lägerdorf;53.88214;9.570092
010615104068;Moordiek;53.906045;9.664085
010615104072;Münsterdorf;53.900541;9.536201
010615104079;Oelixdorf;53.926324;9.569251
010615104109;Westermoor;53.903095;9.634453
010615104115;Wittenbergen;53.931136;9.67069
010615134004;Altenmoor;53.765641;9.585455
010615134012;Blomesche Wildnis;53.804195;9.442321
010615134015;Borsfleth;53.82956;9.439423
010615134027;Engelbrechtsche Wildnis;53.782501;9.461878
010615134037;Herzhorn;53.775243;9.504921
010615134041;Hohenfelde;53.847703;9.625928
010615134044;Horst (Holstein);53.809584;9.627659
010615134050;Kiebitzreihe;53.779726;9.593125
010615134054;Krempdorf;53.820374;9.472858
010615134074;Neuendorf b.Elmshorn;53.732147;9.546371
010615134101;Sommerland;53.799738;9.551515
010615134118;Kollmar;53.747866;9.488974
010615138008;Bekdorf;53.935874;9.413781
010615138010;Bekmünde;53.930589;9.44739
010615138024;Drage;54.011655;9.528874
010615138034;Heiligenstedten;53.92483;9.467346
010615138035;Heiligenstedtenerkamp;53.901396;9.4664
010615138039;Hodorf;53.897884;9.443258
010615138040;Hohenaspe;53.988535;9.533143
010615138045;Huje;53.979443;9.426214
010615138047;Kaaks;53.990659;9.469074
010615138052;Kleve;53.966442;9.40721
010615138059;Krummendiek;53.944988;9.411293
010615138065;Lohbarbek;53.949176;9.635331
010615138067;Mehlbek;54.003627;9.438815
010615138070;Moorhusen;53.956151;9.395799
010615138082;Oldendorf;53.954596;9.449942
010615138083;Ottenbüttel;53.969353;9.502717
010615138084;Peissen;54.032132;9.596538
010615138098;Schlotfeld;53.956906;9.574509
010615138100;Silzen;54.03561;9.634364
010615138114;Winseldorf;53.944082;9.610929
010615153006;Bahrenfleth;53.866379;9.451613
010615153022;Dägeling;53.88143;9.522967
010615153026;Elskop;53.80633;9.498379
010615153030;Grevenkop;53.840432;9.526212
010615153055;Krempe;53.834402;9.490956
010615153056;Kremperheide;53.889466;9.484293
010615153057;Krempermoor;53.874793;9.486299
010615153073;Neuenbrook;53.860162;9.530463
010615153092;Rethwisch;53.868374;9.60324
010615153104;Süderau;53.82796;9.548865
010615168001;Aasbüttel;54.06862;9.439767
010615168003;Agethorst;54.021645;9.430523
010615168011;Besdorf;54.055126;9.366646
010615168013;Bokelrehm;54.041893;9.415827
010615168014;Bokhorst;54.054091;9.399103
010615168021;Christinenthal;54.055298;9.537275
010615168031;Gribbohm;54.021316;9.331297
010615168033;Hadenfeld;54.038296;9.453191
010615168043;Holstenniendorf;54.046469;9.328482
010615168048;Kaisborstel;54.017055;9.470591
010615168066;Looft;54.032206;9.538194
010615168076;Nienbüttel;54.033473;9.412685
010615168078;Nutteln;53.982667;9.37845
010615168081;Oldenborstel;54.061275;9.514087
010615168085;Pöschendorf;54.037419;9.491981
010615168087;Puls;54.08055;9.518675
010615168091;Reher;54.065247;9.572112
010615168097;Schenefeld;54.051698;9.465588
010615168105;Vaale;53.999016;9.355647
010615168106;Vaalermoor;53.979544;9.332301
010615168107;Wacken;54.020629;9.379811
010615168108;Warringholz;54.076914;9.471098
010615179002;Aebtissinwisch;53.971538;9.285134
010615179007;Beidenfleth;53.878814;9.405427
010615179018;Brokdorf;53.874034;9.321214
010615179020;Büttel;53.907806;9.224814
010615179023;Dammfleth;53.894766;9.360825
010615179025;Ecklak;53.946337;9.270743
010615179060;Kudensee;53.930843;9.220143
010615179062;Landrecht;53.928269;9.390423
010615179063;Landscheide;53.918185;9.260933
010615179077;Nortorf;53.921239;9.322808
010615179095;Sankt Margarethen;53.893305;9.264923
010615179102;Stördorf;53.918633;9.415382
010615179110;Wewelsfleth;53.847708;9.388245
